epoch,acc,loss
0,0.722222223988,2.99354433947
0,0.646186442698,3.5765104405
0,0.722222223988,3.26975505352
0,0.614406781682,3.81527078758
0,0.270000021458,6.31659076691
0,0.512195120497,5.96539021701
0,0.402948404413,4.29340686611
0,0.338842974221,6.0908892135
0,0.685185186951,4.31785147013
0,0.618644067797,3.13191017054
0,0.280000004768,6.1950390625
0,0.414634146341,5.52636740266
0,0.375921376287,5.36178155906
0,0.0,6.35385789162
0,0.454976308402,5.60256601849
0,0.791962175364,2.99431925852
0,0.160583943346,6.10186605384
0,0.577817533865,3.74040166978
0,0.711111111111,3.78330378268
0,0.718518518519,3.73693839797
0,0.73093220541,3.33177374985
0,0.280000004768,6.22410837173
0,0.506097553707,5.97656510516
