epoch,acc,loss,val_acc,val_loss
0,0.141053548129,2.75548369582,0.162257496169,2.5915110393
1,0.158467566235,2.61717400366,0.197530863751,2.50553928607
2,0.194601654565,2.52956417949,0.185185184502,2.70723517736
3,0.213321724007,2.4799648063,0.151675484953,2.53330712764
4,0.255550718367,2.38704260318,0.241622574509,2.36663258433
5,0.289508053672,2.30108383483,0.329805994843,2.23666059067
6,0.322159338319,2.19516776788,0.31393297968,2.21541059164
7,0.361776229943,2.03964129297,0.359788359105,2.09326365007
8,0.398781018811,1.94920926536,0.380952380033,2.09868906415
9,0.42446669521,1.85466570059,0.40740740725,1.98822131233
10,0.46800174148,1.73099801335,0.407407406488,2.13430934692
11,0.495428819007,1.61260639391,0.425044091027,1.91965070645
12,0.532868959798,1.48526411052,0.366843035034,2.21747282447
13,0.567696996186,1.40479131517,0.440917107163,1.89414255539
14,0.62559860719,1.20066150147,0.451499117745,2.08269836284
