epoch,acc,loss
0,0.0185354440098,5.4463565494
0,0.0170438187367,5.57969695447
0,0.02201145312,5.61099497159
0,0.0443911653589,5.52931540001
0,0.0292665726428,5.52482087118
0,0.04660665643,5.33035582535
0,0.0808291183191,5.51466333309
0,0.0701313755911,5.46476326917
0,0.0829497330087,5.29875518867
0,0.123948249411,5.06164972297
0,0.0982182827549,5.13215642189
0,0.065467564575,5.30935489502
0,0.135928584548,5.0290146599
0,0.129820051414,5.00532082755
0,0.108507123699,5.11859842669
0,0.177151532415,4.65685852448
0,0.116585639491,4.93701021513
0,0.151597289468,4.7525097137
0,0.170421340338,4.66379558437
0,0.19856152064,4.41097656071
0,0.182506216924,4.72969275934
0,0.148281899616,4.79864339449
0,0.177091795296,4.52325824125
0,0.172695449299,4.58135962356
0,0.20099208249,4.44313767943
0,0.193843430417,4.48112541723
0,0.213745842991,4.41608070888
0,0.194228527034,4.5328694172
0,0.209897136539,4.39332437825
0,0.19705882363,4.49445889657
0,0.178415539079,4.56484460872
0,0.196099792993,4.61051580459
0,0.163910681977,4.68905360804
0,0.159295399811,4.79456923912
0,0.138977840541,4.93932954627
0,0.192459396849,4.56606211275
0,0.170059880243,4.79856009651
0,0.152680360841,4.78868397969
0,0.181274414062,4.68430857547
0,0.173769660132,4.71175445983
0,0.137588842742,4.99883152324
0,0.183294977647,4.61065137843
0,0.154711073123,4.93916782653
0,0.1413072598,4.91308775486
0,0.149408710727,4.86604535838
0,0.132681137285,5.03140469517
0,0.0948381452371,5.43612735186
0,0.0378020692404,5.0958573425
0,0.268152242768,3.70808119378
0,0.302433786757,3.54039166816
0,0.382955536181,3.16382291789
0,0.373413258194,3.08732051327
0,0.38487504443,3.0136060543
0,0.316969156112,3.60604623898
0,0.3114374034,3.61876794765
0,0.323329037037,3.50529317376
0,0.341898127324,3.49874697508
0,0.324648580851,3.52035915242
0,0.324780496081,3.55912930953
0,0.368304804052,3.36472954808
0,0.342198932173,3.40878462174
0,0.295994218484,3.71716123934
0,0.369769427848,3.32506799933
0,0.315258040389,3.57200790325
0,0.332139399887,3.50175247239
0,0.344047506665,3.44644468632
0,0.381453891549,3.16779157238
0,0.321223916047,3.61036310893
0,0.320310789794,3.60195455877
0,0.34777506996,3.38404181563
0,0.355503695223,3.30743507892
0,0.372030907604,3.28841648208
0,0.358280881383,3.38375261297
0,0.373374987409,3.28585463147
0,0.373008161772,3.29394421038
0,0.380316930864,3.24922766731
0,0.363760504202,3.32431276185
0,0.333697075513,3.49232242181
0,0.367578167608,3.32508804162
0,0.327217863566,3.53037616313
0,0.315295906775,3.67581029211
0,0.327398488765,3.61088192061
0,0.362529002458,3.32672839486
0,0.322155688686,3.61731192011
0,0.32139278581,3.59915176422
0,0.337890625,3.55677586608
0,0.350963977737,3.44230247923
0,0.310446560487,3.68677570237
0,0.321646135062,3.59321118749
0,0.319385140498,3.69043895311
0,0.323466381262,3.56493918365
0,0.303143928468,3.73328579762
0,0.289972485478,3.82339071229
0,0.199650043703,4.53418116995
0,0.0481482835504,4.97039796965
0,0.431680773902,2.75783491501
0,0.449654020719,2.70978886198
0,0.523684975298,2.34958387502
0,0.522331922952,2.23162403323
0,0.538552647142,2.18812752908
0,0.462957453234,2.68140948137
0,0.449961360124,2.80150305985
0,0.452955256815,2.71895290562
0,0.461594137683,2.69999532696
0,0.456173336797,2.70374577765
0,0.45614184642,2.71456701763
0,0.4804896006,2.65953776019
0,0.462329444335,2.64185023199
0,0.423910799122,2.96272995953
0,0.487617421093,2.59039620609
0,0.430908750935,2.87365437053
0,0.450242013553,2.7679357345
0,0.450749363725,2.77537890752
0,0.487969860382,2.55417127414
0,0.419721050873,2.9399131491
0,0.433136353688,2.88434405942
0,0.453921834117,2.70059574538
0,0.450700116756,2.78242242888
0,0.472383859707,2.6150828529
0,0.458398898599,2.70253435596
0,0.465786556488,2.75900389472
0,0.472017100661,2.69002524453
0,0.480307663882,2.65070887133
0,0.466386554822,2.66689747802
0,0.431143605425,2.8673202058
0,0.460507680523,2.70574310016
0,0.437658418757,2.83916788372
0,0.421746293185,2.92858245368
0,0.441911106105,2.84189863614
0,0.473201856287,2.6652770688
0,0.423020625511,2.93651567524
0,0.431863727574,2.91817542116
0,0.437744140625,2.80793517362
0,0.44165398281,2.86037408897
0,0.439452863034,2.82149626815
0,0.436577771777,2.85453684681
0,0.422430970579,2.9133904473
0,0.437985534742,2.8245993632
0,0.400490337433,3.01607326448
0,0.398043411837,3.04162782859
0,0.345756780465,3.41287543379
0,0.0734837129358,4.75473366046
0,0.52853112226,2.22214771638
0,0.533166308842,2.2406230168
0,0.598227259518,1.94207578425
0,0.605782792778,1.83212498258
0,0.611097950944,1.81492155228
0,0.542398095882,2.22772384947
0,0.524343122102,2.37926789248
0,0.527158902673,2.27689254984
0,0.542477155869,2.25720661282
0,0.537559316113,2.28186987726
0,0.533032137068,2.27025925175
0,0.555862322864,2.2079250712
0,0.542119833894,2.19110142876
0,0.504439397043,2.4602469948
0,0.553468071116,2.18010802178
0,0.512808526552,2.39346914708
0,0.519748306032,2.3217744344
0,0.535582995693,2.2628441265
0,0.56263378716,2.10748681941
0,0.511190399142,2.38383525825
0,0.509301816303,2.38468630148
0,0.531907211858,2.28010119414
0,0.521100738873,2.3421375847
0,0.539730993139,2.23451699117
0,0.521243115657,2.30308006993
0,0.53028318049,2.29286535559
0,0.531480761942,2.31982084892
0,0.540079696137,2.26760149137
0,0.535294117797,2.26815863818
0,0.498690528167,2.48834313351
0,0.521298616511,2.35617142083
0,0.506095352961,2.4082334544
0,0.49119249776,2.47898540542
0,0.512360702575,2.4221421626
0,0.536078886532,2.27485556658
0,0.50272787757,2.43613746019
0,0.491983967936,2.50193525937
0,0.51708984375,2.35718697403
0,0.516489091832,2.36480875102
0,0.509588306241,2.3680364919
0,0.519832137587,2.31148489401
0,0.495160830961,2.47550223188
0,0.50790249123,2.39867461449
0,0.496971445157,2.45925337827
0,0.484102720972,2.51042780811
0,0.450393700829,2.70793641508
0,0.4889043249,2.50142996299
0,0.594691080789,1.90888593479
0,0.598783106942,1.86962530386
0,0.659183376925,1.60442846752
0,0.668664786308,1.50916945996
0,0.662086935951,1.54017879911
0,0.61043340284,1.85660078411
0,0.58993431221,1.980638998
0,0.606149880415,1.84022533637
0,0.085036376255,4.65471840689
0,0.687625957292,1.41276229852
0,0.71528274906,1.28068671374
0,0.765693112467,1.06624931928
0,0.783909261871,0.947384947166
0,0.772592680249,0.991302573863
0,0.744222949578,1.13129151978
0,0.732998454589,1.21009515887
0,0.749125391196,1.10297968773
0,0.611960553782,1.87635094643
0,0.610171008936,1.83796387338
0,0.599181655489,1.90955226171
0,0.598748389329,1.92667174094
0,0.592940478545,1.9359931314
0,0.553995457484,2.13830429041
0,0.612202296284,1.81044357293
0,0.593866866118,1.9291116223
0,0.588480155004,1.9686639143
0,0.599490998007,1.9207241656
0,0.618802979564,1.79213508843
0,0.569899448647,2.07553728982
0,0.566207047624,2.0652447779
0,0.57640581281,2.00648590643
0,0.577304550851,2.03526447979
0,0.598302013146,1.90226121156
0,0.573957514097,2.02659718377
0,0.586213846625,2.00605551894
0,0.601826661809,1.91765621466
0,0.604855898506,1.9057978055
0,0.583088235494,1.96072337247
0,0.556525534753,2.12388328323
0,0.585031049303,2.02893982371
0,0.552444176121,2.15868830068
0,0.548853123838,2.18946294636
0,0.558216985406,2.12828930749
0,0.581670533366,1.98444933593
0,0.535861610319,2.25827958227
0,0.533567134627,2.27365302418
0,0.55615234375,2.15188290179
0,0.561770674784,2.11357498798
0,0.541236422106,2.21914159048
0,0.563828347169,2.09917322297
0,0.52860802709,2.29764038757
0,0.53254754884,2.27693049977
0,0.541967118615,2.19676754658
0,0.528431672326,2.22589928883
0,0.483639545099,2.50260345043
0,0.625196504906,1.74300621594
0,0.702251396292,1.33229091632
0,0.718742543859,1.21842107455
0,0.762641673932,1.04674743504
0,0.77950164551,0.946465642339
0,0.763650361239,1.02194998601
0,0.725379351419,1.22823296902
0,0.717832303121,1.28169734953
0,0.729239550672,1.16358654013
0,0.0895684429742,5.04371632587
0,0.666845733877,1.50086685321
0,0.680078424671,1.48620215263
0,0.685993005552,1.44999305361
0,0.676685782084,1.46540515058
0,0.651971918343,1.56848839047
0,0.697314735885,1.36648230559
0,0.668193717277,1.50026434843
0,0.664762826891,1.53433180745
0,0.670845508429,1.50846579278
0,0.686873876132,1.42495004836
0,0.653584171236,1.57844440486
0,0.668198730419,1.50825597348
0,0.676505099781,1.45848156232
0,0.688059120965,1.42928086638
0,0.703710769886,1.32026430877
0,0.679779701257,1.4559745729
0,0.674090496832,1.50054892358
0,0.682374660254,1.4673516483
0,0.687888054927,1.40989266447
0,0.686134454182,1.42332922921
0,0.67481449154,1.45946978966
0,0.679703671398,1.46585584374
0,0.665781532855,1.53097022246
0,0.661513116239,1.53854459484
0,0.678621750292,1.44262703111
0,0.697795824164,1.3611895036
0,0.667332002868,1.53444863647
0,0.65268036096,1.59383782882
0,0.64990234375,1.59795219358
0,0.662354135017,1.54574286424
0,0.648518170958,1.63845997747
0,0.67632327074,1.45947688977
0,0.664389410522,1.51380186311
0,0.670372354754,1.49016341657
0,0.658061724877,1.58081773313
0,0.64582696434,1.60534078377
0,0.592300962348,1.92477165549
0,0.576042703371,2.11966076847
0,0.713224102405,1.27504291831
0,0.738385474455,1.15569424244
0,0.759709184393,1.07228890041
0,0.757959264386,1.05247734687
0,0.743960355275,1.1174734167
0,0.768384096891,1.00983578876
0,0.74588631264,1.10464470683
0,0.742981607051,1.10915513146
0,0.750212083978,1.10975946331
0,0.759482832368,1.06000574457
0,0.745269758983,1.13304359196
0,0.754760341275,1.0694825201
0,0.761260041531,1.03979066869
0,0.756223259455,1.05451941657
0,0.781074120339,0.930472032369
0,0.762490165412,1.03621449914
0,0.761261715207,1.02511134036
0,0.769724057891,0.984085414551
0,0.766842739364,0.991726532199
0,0.764285714386,1.01487182569
0,0.767786992606,0.993731226946
0,0.764680248497,1.04017306478
0,0.767048883503,1.00509923427
0,0.763781523322,1.00599348785
0,0.772511848876,0.963814469295
0,0.793039443238,0.87766868006
0,0.768995342775,0.995536925717
0,0.757890781563,1.01944035519
0,0.765014648438,1.01023979043
0,0.766362252724,1.0075050251
0,0.756872737122,1.04364639459
0,0.773656423495,0.978311231596
0,0.769427839267,1.00761309077
0,0.768684704375,0.9956679664
0,0.777329103005,0.944099222372
0,0.767196575989,0.976864927061
0,0.71653543304,1.24375795387
0,0.0920922750696,4.59908675478
0,0.696320608002,1.32396997257
0,0.705022667834,1.26966902855
0,0.756974716652,1.05858509945
0,0.770098730719,0.976063901626
0,0.755951676107,1.03257206501
0,0.722404046438,1.23891581292
0,0.706433539597,1.28888880755
0,0.710182286883,1.23336190052
0,0.713290509429,1.30249551319
0,0.774912704872,0.957457054813
0,0.785610774906,0.907632778018
0,0.804251794369,0.80498850214
0,0.793652363061,0.888794365177
