epoch,acc,loss
0,0.00420416666667,8.81908003972
1,0.0276086403854,8.28570901188
2,0.0662282292045,7.86783757701
3,0.120428601793,7.32268409839
4,0.195992381524,6.48438160455
0,0.253970833333,5.88824167989
1,0.287922548272,5.50759090546
2,0.273050266105,5.39329328439
3,0.350858328854,4.5069456298
4,0.405579658502,3.98946998085
0,0.43985625,3.68495710462
1,0.464789554186,3.46313469949
2,0.485982087413,3.28116118932
3,0.503709214272,3.13445611842
4,0.520063098319,3.00631037113
0,0.53284375,2.89707951117
1,0.545996340798,2.7928705812
2,0.556821828519,2.70534813706
3,0.567816106326,2.61579497744
4,0.575982629208,2.54599740997
0,0.584260416667,2.4824094499
1,0.593253397683,2.41124031941
2,0.599898725948,2.35312190207
3,0.607533872629,2.29480114065
4,0.614862696558,2.23704475971
