epoch,acc,loss
0,0.00156666666667,8.89795237427
1,0.00542212108709,8.62416187871
2,0.021023743139,8.22413062527
3,0.0466923394307,7.85176201745
4,0.0833885547818,7.41100815016
5,0.120559882972,6.97957618202
6,0.145757534081,6.69104997436
7,0.179736437404,6.22151599149
8,0.207920214384,5.89484679052
9,0.234103516252,5.63024426835
0,0.25615625,5.3999364596
1,0.274285976254,5.207970843
2,0.290598183736,5.0428814996
3,0.30529542433,4.90424926258
4,0.31824433303,4.77849992958
5,0.328284217502,4.67434485826
6,0.338611670272,4.58579227808
7,0.34737625186,4.50065053335
8,0.354436261947,4.43578817366
9,0.362363144581,4.3623250176
0,0.368897916667,4.30736468506
1,0.374522282377,4.24848878854
2,0.38146559808,4.19482734668
3,0.38456008302,4.15808351949
4,0.391322105667,4.10439062935
5,0.393816448073,4.07532752746
6,0.398134140192,4.03119711707
7,0.40086395519,4.00572380111
8,0.406698674269,3.95932989688
9,0.409426405438,3.93837189384
0,0.224929166667,5.72311255353
1,0.25183272694,5.46839779163
2,0.263529254866,5.37525418363
3,0.270520498619,5.31053825188
4,0.27532163889,5.26153381456
5,0.280310323702,5.21752925654
6,0.282965120883,5.1803365313
7,0.286347174121,5.15043069869
8,0.289239527721,5.11562097058
9,0.292811209329,5.08613033548
0,0.29485625,5.06213263302
1,0.297122649963,5.04144327227
2,0.3003275778,5.00891699108
3,0.300629732895,5.00139566648
4,0.303444984851,4.97890005148
5,0.305066203224,4.95794232457
6,0.307558461802,4.93896265014
7,0.308198197072,4.92974832298
8,0.311190574429,4.90841066991
9,0.311007197543,4.89884630092
0,0.312933333333,4.88233487104
1,0.314262137258,4.86698935706
2,0.316389725893,4.85326854067
3,0.31613341502,4.84264106431
4,0.318952834632,4.82950068085
5,0.31887156533,4.82364678697
6,0.319932233906,4.8142429115
7,0.321755583618,4.80295135254
8,0.322153594812,4.79109156902
9,0.323430981525,4.7827109548
0,0.357947916667,4.43673408578
1,0.362719479211,4.38162471265
2,0.366672501386,4.34116195793
3,0.36990451899,4.30794454959
4,0.372567651484,4.28443920514
5,0.374288893612,4.26338577579
6,0.376531092801,4.24415332743
7,0.377852239907,4.23171227435
8,0.380050678703,4.21462545384
9,0.381130101732,4.20093009094
0,0.382827083333,4.19033877869
1,0.383714048753,4.17902994552
2,0.385279003764,4.16854808409
3,0.384733040764,4.1691459677
4,0.387990064307,4.15036751216
5,0.38799839962,4.14424766924
6,0.388829847089,4.13642494689
7,0.389771737455,4.13242201246
8,0.390344790222,4.12645926868
9,0.391559662087,4.11605186154
0,0.392029166667,4.11461956151
1,0.392026439613,4.11019278778
2,0.393964399879,4.09542794528
3,0.394072758947,4.09799464279
4,0.394514530535,4.09475215605
5,0.395481426839,4.08644880232
6,0.394947966809,4.08850322663
7,0.395712731774,4.08473597741
8,0.396508754163,4.07509905889
9,0.396587939637,4.07492934858
0,0.39723125,4.07183391126
1,0.397586093364,4.06751996163
2,0.397892416116,4.06816299937
3,0.398079960658,4.06397116217
4,0.397909086742,4.06770704904
5,0.399338592916,4.05672647701
6,0.399888723572,4.05651178311
7,0.39929900018,4.06076693124
8,0.399336509088,4.06248266322
9,0.400470111652,4.05649489877
